Series ID,Year,Period,Label,Value
JTS000000000000000LDL,2017,M01,2017 Jan,1738
JTS000000000000000LDL,2017,M02,2017 Feb,1714
JTS000000000000000LDL,2017,M03,2017 Mar,1759
JTS000000000000000LDL,2017,M04,2017 Apr,1705
JTS000000000000000LDL,2017,M05,2017 May,1804
JTS000000000000000LDL,2017,M06,2017 Jun,1935
JTS000000000000000LDL,2017,M07,2017 Jul,1858
JTS000000000000000LDL,2017,M08,2017 Aug,1919
JTS000000000000000LDL,2017,M09,2017 Sep,1885
JTS000000000000000LDL,2017,M10,2017 Oct,1835
JTS000000000000000LDL,2017,M11,2017 Nov,1740
JTS000000000000000LDL,2017,M12,2017 Dec,1676
JTS000000000000000LDL,2018,M01,2018 Jan,1994
JTS000000000000000LDL,2018,M02,2018 Feb,1758
JTS000000000000000LDL,2018,M03,2018 Mar,1783
JTS000000000000000LDL,2018,M04,2018 Apr,1741
JTS000000000000000LDL,2018,M05,2018 May,1767
JTS000000000000000LDL,2018,M06,2018 Jun,1793
JTS000000000000000LDL,2018,M07,2018 Jul,1791
JTS000000000000000LDL,2018,M08,2018 Aug,1838
JTS000000000000000LDL,2018,M09,2018 Sep,1778
JTS000000000000000LDL,2018,M10,2018 Oct,1824
JTS000000000000000LDL,2018,M11,2018 Nov,1905
JTS000000000000000LDL,2018,M12,2018 Dec,1824
JTS000000000000000LDL,2019,M01,2019 Jan,1689
JTS000000000000000LDL,2019,M02,2019 Feb,1769
JTS000000000000000LDL,2019,M03,2019 Mar,1721
JTS000000000000000LDL,2019,M04,2019 Apr,1954
JTS000000000000000LDL,2019,M05,2019 May,1776
JTS000000000000000LDL,2019,M06,2019 Jun,1771
JTS000000000000000LDL,2019,M07,2019 Jul,1826
JTS000000000000000LDL,2019,M08,2019 Aug,1825
JTS000000000000000LDL,2019,M09,2019 Sep,1982
JTS000000000000000LDL,2019,M10,2019 Oct,1793
JTS000000000000000LDL,2019,M11,2019 Nov,1788
JTS000000000000000LDL,2019,M12,2019 Dec,1952
JTS000000000000000LDL,2020,M01,2020 Jan,1788
JTS000000000000000LDL,2020,M02,2020 Feb,1953
JTS000000000000000LDL,2020,M03,2020 Mar,13046
JTS000000000000000LDL,2020,M04,2020 Apr,9307
JTS000000000000000LDL,2020,M05,2020 May,2096
JTS000000000000000LDL,2020,M06,2020 Jun,2204
JTS000000000000000LDL,2020,M07,2020 Jul,1845
JTS000000000000000LDL,2020,M08,2020 Aug,1573
JTS000000000000000LDL,2020,M09,2020 Sep,1555
JTS000000000000000LDL,2020,M10,2020 Oct,1728
JTS000000000000000LDL,2020,M11,2020 Nov,2123
JTS000000000000000LDL,2020,M12,2020 Dec,1823
JTS000000000000000LDL,2021,M01,2021 Jan,1724
JTS000000000000000LDL,2021,M02,2021 Feb,1723
JTS000000000000000LDL,2021,M03,2021 Mar,1525
JTS000000000000000LDL,2021,M04,2021 Apr,1450
JTS000000000000000LDL,2021,M05,2021 May,1353
JTS000000000000000LDL,2021,M06,2021 Jun,1354
JTS000000000000000LDL,2021,M07,2021 Jul,1423
JTS000000000000000LDL,2021,M08,2021 Aug,1385
JTS000000000000000LDL,2021,M09,2021 Sep,1396
JTS000000000000000LDL,2021,M10,2021 Oct,1350
JTS000000000000000LDL,2021,M11,2021 Nov,1369
